[18May2025 21:24:46.846] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher running: args [--launchTarget, forgeserver, --fml.neoForgeVersion, 21.1.172, --fml.fmlVersion, 4.0.39, --fml.mcVersion, 1.21.1, --fml.neoFormVersion, 20240808.144430, nogui]
[18May2025 21:24:46.849] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: JVM identified as Ubuntu OpenJDK 64-Bit Server VM 21.0.7+6-Ubuntu-0ubuntu120.04
[18May2025 21:24:46.850] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher 11.0.4+main.d2e20e43 starting: java version 21.0.7 by Ubuntu; OS Linux arch amd64 version 6.8.0-1027-azure
[18May2025 21:24:47.345] [main/INFO] [net.neoforged.fml.loading.ImmediateWindowHandler/]: ImmediateWindowProvider not loading because launch target is forgeserver
[18May2025 21:24:47.401] [main/INFO] [mixin/]: SpongePowered MIXIN Subsystem Version=0.8.7 Source=union:/workspaces/Nomandus-1.21.1/servidor_minecraft/libraries/net/fabricmc/sponge-mixin/0.15.2+mixin.0.8.7/sponge-mixin-0.15.2+mixin.0.8.7.jar%2373!/ Service=ModLauncher Env=SERVER
[18May2025 21:24:47.450] [main/INFO] [Mods Optimizer/]: [Mods Optimizer] ♻ Init ...
[18May2025 21:24:47.452] [main/INFO] [Mods Optimizer/]: Game Directory: /workspaces/Nomandus-1.21.1/servidor_minecraft
[18May2025 21:24:47.452] [main/INFO] [Mods Optimizer/]: Mods Directory: /workspaces/Nomandus-1.21.1/servidor_minecraft/mods
[18May2025 21:24:47.452] [main/INFO] [Mods Optimizer/]: Game Environment: SERVER
[18May2025 21:24:47.454] [main/INFO] [Mods Optimizer/]: Creating Mods Database Config File under /workspaces/Nomandus-1.21.1/servidor_minecraft/config/mods_optimizer/config.toml
[18May2025 21:24:47.478] [main/INFO] [Mods Optimizer/]: Loading Mods Database Config File from /workspaces/Nomandus-1.21.1/servidor_minecraft/config/mods_optimizer/config.toml
[18May2025 21:24:47.513] [main/INFO] [Mods Optimizer/]: ♻ init with game dir /workspaces/Nomandus-1.21.1/servidor_minecraft and mods dir /workspaces/Nomandus-1.21.1/servidor_minecraft/mods for target SERVER in 60 ms.
[18May2025 21:24:47.514] [main/INFO] [Mods Optimizer/]: ♻ Parsing Mods data ...
[18May2025 21:24:47.516] [main/INFO] [Mods Optimizer/]: [Mod Data] parsing ~315 mods in /workspaces/Nomandus-1.21.1/servidor_minecraft/mods with file extension .jar ...
[18May2025 21:24:47.694] [main/WARN] [Mods Optimizer/]: ⚠ Found no side tag inside the dependencies.patchouli[0] section of the mods.toml file /workspaces/Nomandus-1.21.1/servidor_minecraft/mods/Patchouli-1.21-88-NEOFORGE.jar!
[18May2025 21:24:47.721] [main/WARN] [Mods Optimizer/]: [Mod Data] ⚠ Unable to read manifest from mod file /workspaces/Nomandus-1.21.1/servidor_minecraft/mods/dungeons-and-taverns-v4.4.4 [NeoForge].jar, which is expected in some cases.
[18May2025 21:24:47.866] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for midnightlib from DEFAULT to CLIENT
[18May2025 21:24:47.873] [main/WARN] [Mods Optimizer/]: ⚠ Found no side tag inside the dependencies.betterfortresses[1] section of the mods.toml file /workspaces/Nomandus-1.21.1/servidor_minecraft/mods/YungsBetterNetherFortresses-1.21.1-NeoForge-3.1.4.jar!
[18May2025 21:24:47.874] [main/WARN] [Mods Optimizer/]: [Mod Data] ⚠ Unable to read manifest from mod file /workspaces/Nomandus-1.21.1/servidor_minecraft/mods/enchanting-infuser-add-treasure-enchantements-1.jar, which is expected in some cases.
[18May2025 21:24:47.895] [main/ERROR] [Mods Optimizer/]: Error reading TOML file META-INF/neoforge.mods.toml from java.util.jar.JarFile@3b152928: java.lang.IllegalStateException: Invalid key on line 55: block.moving_block_shapes
[18May2025 21:24:47.895] [main/WARN] [Mods Optimizer/]: ⚠ Found no META-INF/neoforge.mods.toml file for /workspaces/Nomandus-1.21.1/servidor_minecraft/mods/supplementaries-1.21-3.1.8-neoforge.jar!
[18May2025 21:24:47.896] [main/ERROR] [Mods Optimizer/]: ⚠ Found no valid modId for /workspaces/Nomandus-1.21.1/servidor_minecraft/mods/supplementaries-1.21-3.1.8-neoforge.jar!
[18May2025 21:24:47.898] [main/WARN] [Mods Optimizer/]: [Mod Data] ⚠ Unable to read manifest from mod file /workspaces/Nomandus-1.21.1/servidor_minecraft/mods/irons_apothic_invaders_1.0.0.jar, which is expected in some cases.
[18May2025 21:24:47.921] [main/ERROR] [Mods Optimizer/]: TOML file META-INF/mods.toml not found in java.util.jar.JarFile@6d91790b
[18May2025 21:24:47.922] [main/WARN] [Mods Optimizer/]: ⚠ Found no META-INF/mods.toml file for /workspaces/Nomandus-1.21.1/servidor_minecraft/mods/kotlinforforge-5.8.0-all.jar!
[18May2025 21:24:47.938] [main/WARN] [Mods Optimizer/]: Was unable to parse timestamp 2025-01-05-16:48:21:java.time.format.DateTimeParseException: Text '2025-01-05-16:48:21' could not be parsed at index 10
[18May2025 21:24:47.942] [main/WARN] [Mods Optimizer/]: [Mod Data] ⚠ Unable to read manifest from mod file /workspaces/Nomandus-1.21.1/servidor_minecraft/mods/lukis-crazy-chambers-1.0.jar, which is expected in some cases.
[18May2025 21:24:47.945] [main/WARN] [Mods Optimizer/]: [Mod Data] ⚠ Unable to read manifest from mod file /workspaces/Nomandus-1.21.1/servidor_minecraft/mods/lithosphere-1.5.jar, which is expected in some cases.
[18May2025 21:24:47.948] [main/WARN] [Mods Optimizer/]: [Mod Data] ⚠ Unable to read manifest from mod file /workspaces/Nomandus-1.21.1/servidor_minecraft/mods/Explorify v1.6.2 f10-48.jar, which is expected in some cases.
[18May2025 21:24:47.955] [main/WARN] [Mods Optimizer/]: ⚠ Found no side tag inside the dependencies.yungsapi[1] section of the mods.toml file /workspaces/Nomandus-1.21.1/servidor_minecraft/mods/YungsApi-1.21.1-NeoForge-5.1.4.jar!
[18May2025 21:24:47.966] [main/WARN] [Mods Optimizer/]: ⚠ Found no side tag inside the dependencies.journeymap[0] section of the mods.toml file /workspaces/Nomandus-1.21.1/servidor_minecraft/mods/journeymap-neoforge-1.21.1-6.0.0-beta.44.jar!
[18May2025 21:24:47.967] [main/WARN] [Mods Optimizer/]: Was unable to parse timestamp 2025-04-04-12:50:03:java.time.format.DateTimeParseException: Text '2025-04-04-12:50:03' could not be parsed at index 10
[18May2025 21:24:48.023] [main/INFO] [Mods Optimizer/]: [Mod Data] Found 1 library mods in 315 mods.
[18May2025 21:24:48.023] [main/INFO] [Mods Optimizer/]: [Mod Data] Found 15 data pack mods in 315 mods.
[18May2025 21:24:48.024] [main/INFO] [Mods Optimizer/]: [Mod Data] Found 3 client mods in 315 mods.
[18May2025 21:24:48.025] [main/INFO] [Mods Optimizer/]: [Mod Data] Found 3 server mods in 315 mods.
[18May2025 21:24:48.025] [main/INFO] [Mods Optimizer/]: [Mod Data] Found 293 default mods in 315 mods.
[18May2025 21:24:48.026] [main/INFO] [Mods Optimizer/]: -------------------------------------------------------------------------------------------------------------------
[18May2025 21:24:48.026] [main/INFO] [Mods Optimizer/]: | ID                                 | VERSION                | TYPE     | ENVIRONMENT       | TIMESTAMP           |
[18May2025 21:24:48.138] [main/INFO] [Mods Optimizer/]: | toolbelt                           | 2.2.6                  | NEOFORGE | DEFAULT           | 2024-11-22 21:25:56 |
[18May2025 21:24:48.138] [main/INFO] [Mods Optimizer/]: | magnumtorch                        | 21.1.0                 | NEOFORGE | DEFAULT           | 2024-09-18 11:31:06 |
[18May2025 21:24:48.138] [main/INFO] [Mods Optimizer/]: | jade                               | 15.10.0+neoforge       | NEOFORGE | DEFAULT           | 2025-03-11 17:38:00 |
[18May2025 21:24:48.138] [main/INFO] [Mods Optimizer/]: | ae2things                          | 1.4.2-beta             | NEOFORGE | DEFAULT           | 2025-05-18 20:35:03 |
[18May2025 21:24:48.139] [main/INFO] [Mods Optimizer/]: | creativecore                       | 2.13.2                 | NEOFORGE | DEFAULT           | 2025-04-11 10:38:46 |
[18May2025 21:24:48.139] [main/INFO] [Mods Optimizer/]: | forbidden_arcanus                  | 2.5.15                 | NEOFORGE | DEFAULT           | 2025-05-18 20:35:27 |
[18May2025 21:24:48.139] [main/INFO] [Mods Optimizer/]: | uilib                              | 1.21.1                 | NEOFORGE | UNKNOWN           | 2025-05-18 20:36:00 |
[18May2025 21:24:48.139] [main/INFO] [Mods Optimizer/]: | yigd                               | 2.0.11                 | NEOFORGE | DEFAULT           | 2025-05-18 20:36:01 |
[18May2025 21:24:48.139] [main/INFO] [Mods Optimizer/]: | barteringstation                   | 21.1.0                 | NEOFORGE | DEFAULT           | 2024-09-18 10:49:34 |
[18May2025 21:24:48.140] [main/INFO] [Mods Optimizer/]: | easy_villagers                     | 1.21.1-1.1.24          | NEOFORGE | DEFAULT           | 2025-03-31 14:54:52 |
[18May2025 21:24:48.140] [main/INFO] [Mods Optimizer/]: | polyeng                            | 0.4.1                  | NEOFORGE | UNKNOWN           | 2025-05-18 20:35:51 |
[18May2025 21:24:48.140] [main/INFO] [Mods Optimizer/]: | fastbench                          | 9.1.2                  | NEOFORGE | DEFAULT           | 2024-08-28 00:00:47 |
[18May2025 21:24:48.141] [main/INFO] [Mods Optimizer/]: | reskillable                        | 1.0.0-1.21.1           | NEOFORGE | UNKNOWN           | 2025-05-18 20:35:55 |
[18May2025 21:24:48.141] [main/INFO] [Mods Optimizer/]: | fluxnetworks                       | 8.0.0                  | NEOFORGE | DEFAULT           | 2025-05-18 20:35:28 |
[18May2025 21:24:48.141] [main/INFO] [Mods Optimizer/]: | irons_spellbooks                   | 1.21.1-3.11.0          | NEOFORGE | DEFAULT           | 2025-03-28 11:02:47 |
[18May2025 21:24:48.141] [main/INFO] [Mods Optimizer/]: | betterarcheology                   | 1.3.2                  | NEOFORGE | DEFAULT           | 2025-05-18 20:35:10 |
[18May2025 21:24:48.141] [main/INFO] [Mods Optimizer/]: | buildinggadgets2                   | 1.3.8                  | NEOFORGE | DEFAULT           | 2025-05-18 20:35:11 |
[18May2025 21:24:48.142] [main/INFO] [Mods Optimizer/]: | cpapireforged                      | 1.2.1                  | NEOFORGE | DEFAULT           | 2025-03-08 12:37:51 |
[18May2025 21:24:48.142] [main/INFO] [Mods Optimizer/]: | universalenchants                  | 21.1.4                 | NEOFORGE | DEFAULT           | 2025-02-14 10:44:25 |
[18May2025 21:24:48.143] [main/INFO] [Mods Optimizer/]: | modonomicon                        | 1.114.1                | NEOFORGE | DEFAULT           | 2025-03-24 10:13:53 |
[18May2025 21:24:48.143] [main/INFO] [Mods Optimizer/]: | apothic_materials                  | 1.0.0                  | NEOFORGE | DEFAULT           | 2025-05-18 20:35:06 |
[18May2025 21:24:48.143] [main/INFO] [Mods Optimizer/]: | pylons                             | 5.1.1                  | NEOFORGE | DEFAULT           | 2025-05-18 20:35:52 |
[18May2025 21:24:48.143] [main/INFO] [Mods Optimizer/]: | ferritecore                        | 7.0.2                  | NEOFORGE | DEFAULT           | 2024-10-27 08:58:39 |
[18May2025 21:24:48.143] [main/INFO] [Mods Optimizer/]: | yet_another_config_lib_v3          | 3.6.6+1.21.1-neoforge  | NEOFORGE | UNKNOWN           | 2025-05-18 20:36:01 |
[18May2025 21:24:48.144] [main/INFO] [Mods Optimizer/]: | extradelight                       | 2.4.2                  | NEOFORGE | DEFAULT           | 2025-05-18 20:35:27 |
[18May2025 21:24:48.144] [main/INFO] [Mods Optimizer/]: | functionalstorage                  | 1.21.1-1.4.3           | NEOFORGE | DEFAULT           | 2025-04-26 17:36:22 |
[18May2025 21:24:48.144] [main/INFO] [Mods Optimizer/]: | modularrouters                     | 13.2.2                 | NEOFORGE | DEFAULT           | 2025-05-18 20:35:46 |
[18May2025 21:24:48.144] [main/INFO] [Mods Optimizer/]: | appmek                             | 1.6.2                  | NEOFORGE | DEFAULT           | 2025-05-18 20:35:06 |
[18May2025 21:24:48.144] [main/INFO] [Mods Optimizer/]: | lootintegrations_cataclysm         | 1.0.0                  | MIXED    | DATA_PACK         | 2025-05-18 20:35:38 |
[18May2025 21:24:48.145] [main/INFO] [Mods Optimizer/]: | packetfixer                        | 2.1.0                  | NEOFORGE | DEFAULT           | 2025-05-18 20:35:49 |
[18May2025 21:24:48.145] [main/INFO] [Mods Optimizer/]: | valhelsia_core                     | 1.1.5                  | NEOFORGE | DEFAULT           | 2025-05-18 20:36:00 |
[18May2025 21:24:48.145] [main/INFO] [Mods Optimizer/]: | xtonesreworked                     | 1.1.0                  | NEOFORGE | DEFAULT           | 2025-05-18 20:36:01 |
[18May2025 21:24:48.145] [main/INFO] [Mods Optimizer/]: | openloader                         | 21.1.2                 | NEOFORGE | DEFAULT           | 2025-05-18 20:35:48 |
[18May2025 21:24:48.146] [main/INFO] [Mods Optimizer/]: -------------------------------------------------------------------------------------------------------------------
[18May2025 21:24:48.148] [main/INFO] [Mods Optimizer/]: ♻ Parsed 315 mods in 633 ms.
[18May2025 21:24:48.148] [main/INFO] [Mods Optimizer/]: ✔ No duplicated mods found.
[18May2025 21:24:48.148] [main/INFO] [Mods Optimizer/]: ❌ Disable possible 3 client side mods ...
[18May2025 21:24:48.151] [main/INFO] [Mods Optimizer/]: [Client Side Mod] ❌ Try to disable client side mod ksyxis ...
[18May2025 21:24:48.151] [main/INFO] [Mods Optimizer/]: [Client Side Mod] ✔ Disabled client side mod ksyxis!
[18May2025 21:24:48.152] [main/INFO] [Mods Optimizer/]: [Client Side Mod] ❌ Try to disable client side mod libipn ...
[18May2025 21:24:48.152] [main/INFO] [Mods Optimizer/]: [Client Side Mod] ✔ Disabled client side mod libipn!
[18May2025 21:24:48.152] [main/INFO] [Mods Optimizer/]: [Client Side Mod] ❌ Try to disable client side mod midnightlib ...
[18May2025 21:24:48.152] [main/INFO] [Mods Optimizer/]: [Client Side Mod] ✔ Disabled client side mod midnightlib!
[18May2025 21:24:48.152] [main/INFO] [Mods Optimizer/]: ❌ Disabled 3 client side mods in 3 ms.
[18May2025 21:24:48.152] [main/INFO] [Mods Optimizer/]: ⏱ Mod Optimizer needs 702 ms in total.
[18May2025 21:24:48.332] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "server-1.21.1-20240808.144430-srg.jar" [locator: production server provider +net.neoforged:neoforge:21.1.172:server]
[18May2025 21:24:48.360] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "neoforge-21.1.172-universal.jar" [locator: PathBasedLocator[name=neoforge, paths=[libraries/net/neoforged/neoforge/21.1.172/neoforge-21.1.172-universal.jar]], reader: mod manifest]
[18May2025 21:24:48.373] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "[1.21-neoforge]-Epic-Knights-9.23.jar" [locator: {mods folder locator at /workspaces/Nomandus-1.21.1/servidor_minecraft/mods}, reader: mod manifest]
[18May2025 21:24:48.378] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "[NeoForge] mythsandlegends-0.0.5.1.jar" [locator: {mods folder locator at /workspaces/Nomandus-1.21.1/servidor_minecraft/mods}, reader: mod manifest]
[18May2025 21:24:48.382] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "accessories-neoforge-1.1.0-beta.42+1.21.1.jar" [locator: {mods folder locator at /workspaces/Nomandus-1.21.1/servidor_minecraft/mods}, reader: mod manifest]
[18May2025 21:24:48.387] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "accessories_cclayer-9.3.1-beta.27+1.21.1-neoforge.jar" [locator: {mods folder locator at /workspaces/Nomandus-1.21.1/servidor_minecraft/mods}, reader: mod manifest]
[18May2025 21:24:48.391] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "actuallyadditions-1.3.19+mc1.21.1.jar" [locator: {mods folder locator at /workspaces/Nomandus-1.21.1/servidor_minecraft/mods}, reader: mod manifest]
[18May2025 21:24:48.394] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "addonslib-neoforge-1.21.1-1.2.jar" [locator: {mods folder locator at /workspaces/Nomandus-1.21.1/servidor_minecraft/mods}, reader: mod manifest]
[18May2025 21:24:48.398] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "AdLods-1.21-9.0.0.0-NeoForge-build.0288.jar" [locator: {mods folder locator at /workspaces/Nomandus-1.21.1/servidor_minecraft/mods}, reader: mod manifest]
[18May2025 21:24:48.401] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "AdvancedAE-1.2.5-1.21.1.jar" [locator: {mods folder locator at /workspaces/Nomandus-1.21.1/servidor_minecraft/mods}, reader: mod manifest]
[18May2025 21:24:48.410] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "AE2-Things-1.4.2-beta.jar" [locator: {mods folder locator at /workspaces/Nomandus-1.21.1/servidor_minecraft/mods}, reader: mod manifest]
[18May2025 21:24:48.412] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "ae2importexportcard-1.21-1.4.0.jar" [locator: {mods folder locator at /workspaces/Nomandus-1.21.1/servidor_minecraft/mods}, reader: mod manifest]
[18May2025 21:24:48.415] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "AE2MEGAThings-1.21.1-2.0.4.jar" [locator: {mods folder locator at /workspaces/Nomandus-1.21.1/servidor_minecraft/mods}, reader: mod manifest]
[18May2025 21:24:48.419] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "AE2Tweaks-1.21.1-1.0.jar" [locator: {mods folder locator at /workspaces/Nomandus-1.21.1/servidor_minecraft/mods}, reader: mod manifest]
[18May2025 21:24:48.423] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "ae2wtlib-19.2.3.jar" [locator: {mods folder locator at /workspaces/Nomandus-1.21.1/servidor_minecraft/mods}, reader: mod manifest]
[18May2025 21:24:48.426] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "ae_better_villagers-1.15.1.b.jar" [locator: {mods folder locator at /workspaces/Nomandus-1.21.1/servidor_minecraft/mods}, reader: mod manifest]
[18May2025 21:24:48.429] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "ae_universal_press-1.3-neoforge-1.21.1.jar" [locator: {mods folder locator at /workspaces/Nomandus-1.21.1/servidor_minecraft/mods}, reader: mod manifest]
[18May2025 21:24:48.432] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "agritech-1.0.7.jar" [locator: {mods folder locator at /workspaces/Nomandus-1.21.1/servidor_minecraft/mods}, reader: mod manifest]
[18May2025 21:24:48.434] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "agritechtrees-1.0.0.jar" [locator: {mods folder locator at /workspaces/Nomandus-1.21.1/servidor_minecraft/mods}, reader: mod manifest]
[18May2025 21:24:48.439] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "alltheleaks-0.1.15-beta+1.21.1-neoforge.jar" [locator: {mods folder locator at /workspaces/Nomandus-1.21.1/servidor_minecraft/mods}, reader: mod manifest]
[18May2025 21:24:48.442] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "alshanex_familiars-1.21.1_v2.0_HotFix2.jar" [locator: {mods folder locator at /workspaces/Nomandus-1.21.1/servidor_minecraft/mods}, reader: mod manifest]
[18May2025 21:24:48.445] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "alternate_current-mc1.21-1.9.0.jar" [locator: {mods folder locator at /workspaces/Nomandus-1.21.1/servidor_minecraft/mods}, reader: mod manifest]
[18May2025 21:24:48.447] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "ambulance-3.7-neoforge-1.21.1.jar" [locator: {mods folder locator at /workspaces/Nomandus-1.21.1/servidor_minecraft/mods}, reader: mod manifest]
[18May2025 21:24:48.450] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "amelet-0.0.9-1.21.1-21.1.145.jar" [locator: {mods folder locator at /workspaces/Nomandus-1.21.1/servidor_minecraft/mods}, reader: mod manifest]
[18May2025 21:24:48.452] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "amendments-1.21-1.2.24-neoforge.jar" [locator: {mods folder locator at /workspaces/Nomandus-1.21.1/servidor_minecraft/mods}, reader: mod manifest]
[18May2025 21:24:48.454] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "ancientreforging-1.7.jar" [locator: {mods folder locator at /workspaces/Nomandus-1.21.1/servidor_minecraft/mods}, reader: mod manifest]
[18May2025 21:24:48.456] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "ancore-2025.3.2.1-neoforge-1.21.1.jar" [locator: {mods folder locator at /workspaces/Nomandus-1.21.1/servidor_minecraft/mods}, reader: mod manifest]
[18May2025 21:24:48.460] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "Apotheosis-1.21.1-8.3.5.jar" [locator: {mods folder locator at /workspaces/Nomandus-1.21.1/servidor_minecraft/mods}, reader: mod manifest]
[18May2025 21:24:48.463] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "apothic_compats-0.1.7.jar" [locator: {mods folder locator at /workspaces/Nomandus-1.21.1/servidor_minecraft/mods}, reader: mod manifest]
[18May2025 21:24:48.464] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "apothic_equipment-1.0.0-neoforge-1.21.1.jar" [locator: {mods folder locator at /workspaces/Nomandus-1.21.1/servidor_minecraft/mods}, reader: mod manifest]
[18May2025 21:24:48.465] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "apothic_materials-1.0.0-neoforge-1.21.1.jar" [locator: {mods folder locator at /workspaces/Nomandus-1.21.1/servidor_minecraft/mods}, reader: mod manifest]
[18May2025 21:24:48.467] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "apothic_sups_enchanting-0.1.0-neoforge-1.21.1.jar" [locator: {mods folder locator at /workspaces/Nomandus-1.21.1/servidor_minecraft/mods}, reader: mod manifest]
[18May2025 21:24:48.469] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "ApothicAttributes-1.21.1-2.8.1.jar" [locator: {mods folder locator at /workspaces/Nomandus-1.21.1/servidor_minecraft/mods}, reader: mod manifest]
[18May2025 21:24:48.472] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "apothiccombat-1.2.1.jar" [locator: {mods folder locator at /workspaces/Nomandus-1.21.1/servidor_minecraft/mods}, reader: mod manifest]
[18May2025 21:24:48.477] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "ApothicEnchanting-1.21.1-1.4.1.jar" [locator: {mods folder locator at /workspaces/Nomandus-1.21.1/servidor_minecraft/mods}, reader: mod manifest]
[18May2025 21:24:48.482] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "ApothicSpawners-1.21.1-1.3.0.jar" [locator: {mods folder locator at /workspaces/Nomandus-1.21.1/servidor_minecraft/mods}, reader: mod manifest]
[18May2025 21:24:48.484] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "Applied-Mekanistics-1.6.2.jar" [locator: {mods folder locator at /workspaces/Nomandus-1.21.1/servidor_minecraft/mods}, reader: mod manifest]
[18May2025 21:24:48.497] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "appliedenergistics2-19.2.10.jar" [locator: {mods folder locator at /workspaces/Nomandus-1.21.1/servidor_minecraft/mods}, reader: mod manifest]
[18May2025 21:24:48.502] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "AppliedFlux-1.21-2.1.1-neoforge.jar" [locator: {mods folder locator at /workspaces/Nomandus-1.21.1/servidor_minecraft/mods}, reader: mod manifest]
[18May2025 21:24:48.509] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "Aquaculture-1.21.1-2.7.14.jar" [locator: {mods folder locator at /workspaces/Nomandus-1.21.1/servidor_minecraft/mods}, reader: mod manifest]
[18May2025 21:24:48.515] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "architectury-13.0.8-neoforge.jar" [locator: {mods folder locator at /workspaces/Nomandus-1.21.1/servidor_minecraft/mods}, reader: mod manifest]
[18May2025 21:24:48.524] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "ars_nouveau-1.21.1-5.8.3-all.jar" [locator: {mods folder locator at /workspaces/Nomandus-1.21.1/servidor_minecraft/mods}, reader: mod manifest]
[18May2025 21:24:48.527] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "artifacts-neoforge-13.0.5.jar" [locator: {mods folder locator at /workspaces/Nomandus-1.21.1/servidor_minecraft/mods}, reader: mod manifest]
[18May2025 21:24:48.529] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "athena-neoforge-1.21-4.0.1.jar" [locator: {mods folder locator at /workspaces/Nomandus-1.21.1/servidor_minecraft/mods}, reader: mod manifest]
[18May2025 21:24:48.534] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "atlas_api-1.21.1-1.1.0.jar" [locator: {mods folder locator at /workspaces/Nomandus-1.21.1/servidor_minecraft/mods}, reader: mod manifest]
[18May2025 21:24:48.539] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "attributefix-neoforge-1.21.1-21.1.2.jar" [locator: {mods folder locator at /workspaces/Nomandus-1.21.1/servidor_minecraft/mods}, reader: mod manifest]
[18May2025 21:24:48.541] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "AutochefsDelight-1.21.1-NeoForge-2.0.2.jar" [locator: {mods folder locator at /workspaces/Nomandus-1.21.1/servidor_minecraft/mods}, reader: mod manifest]
[18May2025 21:24:48.542] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "awesomedungeon-neoforge-1.21.1-3.2.0.jar" [locator: {mods folder locator at /workspaces/Nomandus-1.21.1/servidor_minecraft/mods}, reader: mod manifest]
[18May2025 21:24:48.544] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "azurelib-neo-1.21.1-3.0.19.jar" [locator: {mods folder locator at /workspaces/Nomandus-1.21.1/servidor_minecraft/mods}, reader: mod manifest]
